step,pod_index,pod_name,action,scheduled,reason,reward_total,reward_success,reward_fragmentation,reward_balance,reward_utilization,reward_slo,reward_latency_objective,reward_latency_failure,frag_before,frag_after,frag_delta,cluster_fragmentation_avg,cluster_full_free_gpu_count,cluster_full_free_gpu_ratio,sigma_cpu_util,sigma_mem_util,sigma_gpu_util,wait_time_ms,job_completion_time_ms,job_slowdown,latency_objective,current_time,episode_requested_gpu_milli,episode_allocated_gpu_milli,used_gpu_milli,gar_capacity_live,unallocated_gpu_fraction_capacity_live,gar_capacity_cumulative,unallocated_gpu_fraction_capacity_cumulative
218,218,openb-pod-7180,2,1,scheduled,-0.0009020023810444311,0.0,0.0,0.0,0.0,0.0,-0.0009020023810444311,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.9699529074529074,0.0,0.0,0.12002844363451004,0.18857553601264954,0.06126720830798149,537482.0,1137482.0,1.8958033333333333,1.6780064596960522,13297224.0,971230.0,159730.0,145700.0,0.910625,0.08937499999999998,0.9983125,0.001687499999999953
219,219,openb-pod-7179,2,1,scheduled,-0.0008561138188118989,0.0,0.0,0.0,0.0,0.0,-0.0008561138188118989,0.0,0.010851760851760872,0.7712940212940214,0.7604422604422605,0.959408271908272,0.0,0.0,0.12035175412893295,0.1887618899345398,0.06144772842526436,537523.0,1137523.0,1.8958716666666666,1.6788625735148641,13297262.0,971230.0,160540.0,145580.0,0.909875,0.09012500000000001,1.003375,-0.003374999999999906
220,220,openb-pod-7187,3,1,scheduled,-0.0007596795592692551,0.0,0.0,0.0,0.0,0.0,-0.0007596795592692551,0.0,0.7196969696969697,0.9821867321867321,0.2624897624897624,0.959408271908272,0.0,0.0,0.12114893645048141,0.18958616256713867,0.06157803535461426,536995.0,1136995.0,1.8949916666666666,1.6796222530741334,13297388.0,971230.0,161010.0,144430.0,0.9026875,0.09731250000000002,1.0063125,-0.006312499999999943
221,221,openb-pod-7181,3,1,scheduled,-0.0007516808805310138,0.0,0.0,0.0,0.0,0.0,-0.0007516808805310138,0.0,0.008804258804258835,0.010851760851760872,0.0020475020475020367,0.9108415233415232,1.0,0.00625,0.12051697820425034,0.18931347131729126,0.06677690148353577,537272.0,1137272.0,1.8954533333333334,1.6803739339546644,13297409.0,971230.0,161480.0,145240.0,0.90775,0.09225000000000005,1.00925,-0.00924999999999998
222,222,openb-pod-7183,3,1,scheduled,-0.0007467866327874884,0.0,0.0,0.0,0.0,0.0,-0.0007467866327874884,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.959408271908272,0.0,0.0,0.12114893645048141,0.18958616256713867,0.06157803535461426,537222.0,1137222.0,1.89537,1.6811207205874519,13297409.0,971230.0,162290.0,145050.0,0.9065625,0.09343749999999995,1.0143125,-0.01431249999999995
223,223,openb-pod-7162,3,1,scheduled,-0.0007851077942853113,0.0,0.0,0.0,0.0,0.0,-0.0007851077942853113,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.959408271908272,0.0,0.0,0.12425459921360016,0.1905917376279831,0.06157803535461426,541295.0,1141295.0,1.9021583333333334,1.6819058283817372,13297628.0,971230.0,163100.0,145050.0,0.9065625,0.09343749999999995,1.019375,-0.01937499999999992
224,224,openb-pod-7164,3,1,scheduled,-0.000773811527055912,0.0,0.0,0.0,0.0,0.0,-0.000773811527055912,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.959408271908272,0.0,0.0,0.12425459921360016,0.1905917376279831,0.06157803535461426,541112.0,1141112.0,1.9018533333333334,1.682679639908793,13297699.0,971230.0,164100.0,145580.0,0.909875,0.09012500000000001,1.025625,-0.02562500000000001
225,225,openb-pod-7191,3,1,scheduled,-0.0007354749225954027,0.0,0.0,0.0,0.0,0.0,-0.0007354749225954027,0.0,0.7712940212940214,0.9821867321867321,0.21089271089271078,0.959408271908272,0.0,0.0,0.12425459921360016,0.1905917376279831,0.06157803535461426,536882.0,1136882.0,1.8948033333333334,1.6834151148313885,13297711.0,971230.0,165100.0,145240.0,0.90775,0.09225000000000005,1.031875,-0.0318750000000001
226,226,openb-pod-7184,3,1,scheduled,-0.0008410335815574044,0.0,0.0,0.0,0.0,0.0,-0.0008410335815574044,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.959408271908272,0.0,0.0,0.12425459921360016,0.1905917376279831,0.06157803535461426,537796.0,1137796.0,1.8963266666666667,1.684256148412946,13298004.0,971230.0,165570.0,145580.0,0.909875,0.09012500000000001,1.0348125,-0.03481249999999991
227,227,openb-pod-7189,3,1,scheduled,-0.0007361167993120699,0.0,0.0,0.0,0.0,0.0,-0.0007361167993120699,0.0,0.7712940212940214,0.9821867321867321,0.21089271089271078,0.959408271908272,0.0,0.0,0.12425459921360016,0.1905917376279831,0.06157803535461426,537633.0,1137633.0,1.896055,1.684992265212258,13298115.0,971230.0,166380.0,145050.0,0.9065625,0.09343749999999995,1.039875,-0.039875000000000105
228,228,openb-pod-7182,3,1,scheduled,-0.00085973198051148,0.0,0.0,0.0,0.0,0.0,-0.00085973198051148,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.959408271908272,0.0,0.0,0.12425913661718369,0.19092313945293427,0.06157803535461426,538061.0,1138061.0,1.8967683333333334,1.6858519971927695,13298247.0,971230.0,166850.0,145240.0,0.90775,0.09225000000000005,1.0428125,-0.04281249999999992
229,229,openb-pod-7186,4,1,scheduled,-0.0008097547005998518,0.0,0.0,0.0,0.0,0.0,-0.0008097547005998518,0.0,0.5722768222768222,1.0,0.4277231777231778,0.959408271908272,0.0,0.0,0.12425913661718369,0.19092313945293427,0.06157803535461426,538129.0,1138129.0,1.8968816666666666,1.6866617518933693,13298502.0,971230.0,167850.0,145050.0,0.9065625,0.09343749999999995,1.0490625,-0.04906250000000001
230,230,openb-pod-7165,4,1,scheduled,-0.0007471219267753959,0.0,0.0,0.0,0.0,0.0,-0.0007471219267753959,0.0,0.010851760851760872,1.0,0.9891482391482391,0.959408271908272,0.0,0.0,0.12702380120754242,0.19228917360305786,0.06157803535461426,542185.0,1142185.0,1.9036416666666667,1.6874088738201447,13298776.0,971230.0,168660.0,145730.0,0.9108125,0.08918749999999998,1.054125,-0.05412499999999998
231,231,openb-pod-7204,3,1,scheduled,-0.0007059927044366088,0.0,0.0,0.0,0.0,0.0,-0.0007059927044366088,0.0,0.7712940212940214,0.9821867321867321,0.21089271089271078,0.959408271908272,0.0,0.0,0.12702380120754242,0.19228917360305786,0.0614422969520092,535369.0,1135369.0,1.8922816666666666,1.6881148665245813,13298907.0,971230.0,169660.0,145200.0,0.9075,0.09250000000000003,1.060375,-0.06037500000000007
232,232,openb-pod-7188,4,1,scheduled,-0.000931135953581963,0.0,0.0,0.0,0.0,0.0,-0.000931135953581963,0.0,0.010851760851760872,0.895986895986896,0.8851351351351351,0.9542076167076168,0.0,0.0,0.1273467093706131,0.19208578765392303,0.059342581778764725,539016.0,1139016.0,1.89836,1.6890460024781633,13299423.0,971230.0,170130.0,144850.0,0.9053125,0.09468750000000004,1.0633125,-0.0633125000000001
233,233,openb-pod-7190,4,1,scheduled,-0.0011044486602891368,0.0,0.0,0.0,0.0,0.0,-0.0011044486602891368,0.0,0.010851760851760872,0.7712940212940214,0.7604422604422605,0.947972972972973,0.0,0.0,0.12768371403217316,0.19188891351222992,0.05902250111103058,539362.0,1139362.0,1.8989366666666667,1.6901504511384524,13299989.0,971230.0,170780.0,144510.0,0.9031875,0.09681249999999997,1.067375,-0.06737499999999996
234,234,openb-pod-7192,4,1,scheduled,-0.0008473635225172416,0.0,0.0,0.0,0.0,0.0,-0.0008473635225172416,0.0,0.5722768222768222,0.7712940212940214,0.19901719901719916,0.947972972972973,0.0,0.0,0.12768371403217316,0.19188891351222992,0.05902250111103058,539403.0,1139403.0,1.899005,1.6909978146609697,13300511.0,971230.0,171250.0,144320.0,0.902,0.09799999999999998,1.0703125,-0.0703125
235,235,openb-pod-7193,4,1,scheduled,-0.0006935621360746325,0.0,0.0,0.0,0.0,0.0,-0.0006935621360746325,0.0,0.010851760851760872,0.7712940212940214,0.7604422604422605,0.947972972972973,0.0,0.0,0.12421005964279175,0.19037719070911407,0.059762902557849884,539353.0,1139353.0,1.8989216666666666,1.6916913767970443,13300534.0,971230.0,172060.0,145130.0,0.9070625,0.0929375,1.075375,-0.07537499999999997
236,236,openb-pod-7211,4,1,scheduled,-0.0006835044437247806,0.0,0.0,0.0,0.0,0.0,-0.0006835044437247806,0.0,0.7712940212940214,0.895986895986896,0.1246928746928746,0.9542076167076168,0.0,0.0,0.12721754610538483,0.19308292865753174,0.05875132232904434,535774.0,1135774.0,1.8929566666666666,1.692374881240769,13300534.0,971230.0,172870.0,144600.0,0.90375,0.09624999999999995,1.0804375,-0.08043749999999994
237,237,openb-pod-7194,4,1,scheduled,-0.0006933700558025002,0.0,0.0,0.0,0.0,0.0,-0.0006933700558025002,0.0,0.010851760851760872,0.7712940212940214,0.7604422604422605,0.947972972972973,0.0,0.0,0.12754900753498077,0.192856103181839,0.060087528079748154,539378.0,1139378.0,1.8989633333333333,1.6930682512965716,13300571.0,971230.0,173340.0,144070.0,0.9004375,0.0995625,1.083375,-0.08337499999999998
238,238,openb-pod-7195,4,1,scheduled,-0.0007079076177876065,0.0,0.0,0.0,0.0,0.0,-0.0007079076177876065,0.0,0.010851760851760872,0.7712940212940214,0.7604422604422605,0.947972972972973,0.0,0.0,0.12592144310474396,0.1901138871908188,0.060087528079748154,539603.0,1139603.0,1.8993383333333334,1.6937761589143592,13300799.0,971230.0,173810.0,145070.0,0.9066875,0.09331250000000002,1.0863125,-0.08631250000000001
239,239,openb-pod-7239,4,1,scheduled,-0.000660897866485044,0.0,0.0,0.0,0.0,0.0,-0.000660897866485044,0.0,0.7712940212940214,0.895986895986896,0.1246928746928746,0.9542076167076168,0.0,0.0,0.12794800102710724,0.19185245037078857,0.0587272122502327,532765.0,1132765.0,1.8879416666666666,1.6944370567808442,13300799.0,971230.0,174810.0,144550.0,0.9034375,0.0965625,1.0925625,-0.0925625000000001
240,240,openb-pod-7196,5,1,scheduled,-0.0007921831625585796,0.0,0.0,0.0,0.0,0.0,-0.0007921831625585796,0.0,0.010851760851760872,0.895986895986896,0.8851351351351351,0.9498976248976249,0.0,0.0,0.12567776441574097,0.18994055688381195,0.058277346193790436,539749.0,1139749.0,1.8995816666666667,1.6952292399434028,13300980.0,971230.0,175290.0,145200.0,0.9075,0.09250000000000003,1.0955625,-0.0955625
241,241,openb-pod-7656,5,1,scheduled,-0.0005663591997995265,0.0,0.0,0.0,0.0,0.0,-0.0005663591997995265,0.0,0.895986895986896,0.9821867321867321,0.08619983619983618,0.9542076167076168,0.0,0.0,0.12679067254066467,0.1915910542011261,0.05839824303984642,478024.0,1078024.0,1.7967066666666667,1.6957955991432023,13300980.0,971230.0,175940.0,145210.0,0.9075625,0.09243749999999995,1.099625,-0.09962500000000007
242,242,openb-pod-7657,5,1,scheduled,-0.0005636127170154381,0.0,0.0,0.0,0.0,0.0,-0.0005636127170154381,0.0,0.8863636363636364,0.9821867321867321,0.09582309582309578,0.9542076167076168,0.0,0.0,0.12679067254066467,0.19072061777114868,0.05841873958706856,478686.0,1078686.0,1.79781,1.6963592118602178,13301642.0,971230.0,176170.0,144850.0,0.9053125,0.09468750000000004,1.1010625,-0.10106250000000006
243,243,openb-pod-7219,5,1,scheduled,-0.0006494433556156753,0.0,0.0,0.0,0.0,0.0,-0.0006494433556156753,0.0,0.7196969696969697,0.9821867321867321,0.2624897624897624,0.9542076167076168,0.0,0.0,0.12679067254066467,0.19072061777114868,0.05841873958706856,535903.0,1135903.0,1.8931716666666667,1.6970086552158334,13301651.0,971230.0,176400.0,144970.0,0.9060625,0.09393750000000001,1.1025,-0.10250000000000004
244,244,openb-pod-7202,5,1,scheduled,-0.000649021276858619,0.0,0.0,0.0,0.0,0.0,-0.000649021276858619,0.0,0.7712940212940214,0.9821867321867321,0.21089271089271078,0.9542076167076168,0.0,0.0,0.12848995625972748,0.19272629916667938,0.05841873958706856,538255.0,1138255.0,1.8970916666666666,1.697657676492692,13301695.0,971230.0,176990.0,144970.0,0.9060625,0.09393750000000001,1.1061875,-0.1061875000000001
245,245,openb-pod-7244,5,1,scheduled,-0.000636757502308738,0.0,0.0,0.0,0.0,0.0,-0.000636757502308738,0.0,0.7712940212940214,0.9821867321867321,0.21089271089271078,0.9542076167076168,0.0,0.0,0.12848995625972748,0.19272629916667938,0.05841873958706856,533010.0,1133010.0,1.88835,1.6982944339950008,13301775.0,971230.0,177460.0,144440.0,0.90275,0.09724999999999995,1.109125,-0.10912499999999992
246,246,openb-pod-8061,5,1,scheduled,-0.00047029598070902345,0.0,0.0,0.0,0.0,0.0,-0.00047029598070902345,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.9542076167076168,0.0,0.0,0.12901926040649414,0.1930028796195984,0.05841873958706856,428645.0,1028645.0,1.7144083333333333,1.6987647299757098,13301982.0,971230.0,177930.0,144120.0,0.90075,0.09924999999999995,1.1120625,-0.11206249999999995
247,247,openb-pod-7197,5,1,scheduled,-0.0007425752821030862,0.0,0.0,0.0,0.0,0.0,-0.0007425752821030862,0.0,0.010851760851760872,0.7712940212940214,0.7604422604422605,0.9436629811629814,0.0,0.0,0.12563154101371765,0.18837428092956543,0.05899055674672127,540170.0,1140170.0,1.9002833333333333,1.699507305257813,13302205.0,971230.0,178930.0,144930.0,0.9058125,0.09418749999999998,1.1183125,-0.11831250000000004
248,248,openb-pod-7265,5,1,scheduled,-0.0006224752519159438,0.0,0.0,0.0,0.0,0.0,-0.0006224752519159438,0.0,0.7712940212940214,0.9821867321867321,0.21089271089271078,0.9542076167076168,0.0,0.0,0.12841485440731049,0.19111467897891998,0.05834433436393738,530268.0,1130268.0,1.88378,1.7001297805097288,13302205.0,971230.0,179740.0,144400.0,0.9025,0.09750000000000003,1.123375,-0.12337500000000001
249,249,openb-pod-7199,5,1,scheduled,-0.0006322721987443991,0.0,0.0,0.0,0.0,0.0,-0.0006322721987443991,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.9542076167076168,0.0,0.0,0.12560421228408813,0.18765677511692047,0.05826859921216965,539131.0,1139131.0,1.8985516666666666,1.7007620527084732,13302258.0,971230.0,180210.0,144210.0,0.9013125,0.09868750000000004,1.1263125,-0.12631250000000005
250,250,openb-pod-7159,5,1,scheduled,-0.0013908494796330828,0.0,0.0,0.0,0.0,0.0,-0.0013908494796330828,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.9542076167076168,0.0,0.0,0.1272103190422058,0.18959499895572662,0.05826859921216965,548657.0,1148657.0,1.9144283333333334,1.7021529021881063,13302385.0,971230.0,181020.0,144210.0,0.9013125,0.09868750000000004,1.131375,-0.13137500000000002
251,251,openb-pod-7200,6,1,scheduled,-0.0006273733609956089,0.0,0.0,0.0,0.0,0.0,-0.0006273733609956089,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.9542076167076168,0.0,0.0,0.12838539481163025,0.18947289884090424,0.0579640194773674,539364.0,1139364.0,1.89894,1.702780275549102,13302491.0,971230.0,182020.0,144550.0,0.9034375,0.0965625,1.137625,-0.1376250000000001
252,252,openb-pod-7214,5,1,scheduled,-0.000620390866255649,0.0,0.0,0.0,0.0,0.0,-0.000620390866255649,0.0,0.7712940212940214,0.9821867321867321,0.21089271089271078,0.9542076167076168,0.0,0.0,0.13027580082416534,0.19122952222824097,0.0579640194773674,537346.0,1137346.0,1.8955766666666667,1.7034006664153576,13302584.0,971230.0,182830.0,144020.0,0.900125,0.09987500000000005,1.1426875,-0.14268750000000008
253,253,openb-pod-7201,6,1,scheduled,-0.000619804197851126,0.0,0.0,0.0,0.0,0.0,-0.000619804197851126,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.9542076167076168,0.0,0.0,0.13426847755908966,0.19359880685806274,0.05812065675854683,539466.0,1139466.0,1.89911,1.7040204706132087,13302594.0,971230.0,183300.0,144020.0,0.900125,0.09987500000000005,1.145625,-0.1456249999999999
254,254,openb-pod-7203,6,1,scheduled,-0.0006155372962850514,0.0,0.0,0.0,0.0,0.0,-0.0006155372962850514,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.9542076167076168,0.0,0.0,0.13024236261844635,0.1913234144449234,0.0579640194773674,539176.0,1139176.0,1.8986266666666667,1.7046360079094938,13302712.0,971230.0,184110.0,144210.0,0.9013125,0.09868750000000004,1.1506875,-0.15068750000000009
255,255,openb-pod-7206,6,1,scheduled,-0.000612519729198624,0.0,0.0,0.0,0.0,0.0,-0.000612519729198624,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.9542076167076168,0.0,0.0,0.13199830055236816,0.19960558414459229,0.05826859921216965,539683.0,1139683.0,1.8994716666666667,1.7052485276386924,13303486.0,971230.0,185110.0,144620.0,0.903875,0.09612500000000002,1.1569375,-0.15693749999999995
256,256,openb-pod-7272,6,1,scheduled,-0.000594778216666203,0.0,0.0,0.0,0.0,0.0,-0.000594778216666203,0.0,0.7196969696969697,0.9821867321867321,0.2624897624897624,0.9542076167076168,0.0,0.0,0.13199830055236816,0.19960558414459229,0.05826859921216965,530519.0,1130519.0,1.8841983333333334,1.7058433058553586,13303623.0,971230.0,186110.0,144210.0,0.9013125,0.09868750000000004,1.1631875,-0.16318750000000004
257,257,openb-pod-7207,6,1,scheduled,-0.0006657747840677075,0.0,0.0,0.0,0.0,0.0,-0.0006657747840677075,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.9542076167076168,0.0,0.0,0.12924222648143768,0.19401872158050537,0.0579640194773674,539864.0,1139864.0,1.8997733333333333,1.7065090806394263,13303679.0,971230.0,186700.0,144550.0,0.9034375,0.0965625,1.166875,-0.1668750000000001
258,258,openb-pod-7221,6,1,scheduled,-0.0006016237503094768,0.0,0.0,0.0,0.0,0.0,-0.0006016237503094768,0.0,0.7712940212940214,0.9821867321867321,0.21089271089271078,0.9542076167076168,0.0,0.0,0.1302439272403717,0.19581474363803864,0.0579640194773674,537549.0,1137549.0,1.895915,1.7071107043897358,13303716.0,971230.0,187510.0,144020.0,0.900125,0.09987500000000005,1.1719375,-0.17193750000000008
259,259,openb-pod-7208,6,1,scheduled,-0.0007935035278061608,0.0,0.0,0.0,0.0,0.0,-0.0007935035278061608,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.9542076167076168,0.0,0.0,0.1288580447435379,0.19413724541664124,0.0579640194773674,540537.0,1140537.0,1.900895,1.707904207917542,13304434.0,971230.0,187980.0,144210.0,0.9013125,0.09868750000000004,1.174875,-0.1748749999999999
260,260,openb-pod-7209,7,1,scheduled,-0.0008260403377484682,0.0,0.0,0.0,0.0,0.0,-0.0008260403377484682,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.9542076167076168,0.0,0.0,0.1301286369562149,0.1962362378835678,0.05890201777219772,542109.0,1142109.0,1.903515,1.7087302482552904,13306453.0,971230.0,188980.0,144620.0,0.903875,0.09612500000000002,1.181125,-0.18112499999999998
261,261,openb-pod-7277,7,1,scheduled,-0.0005819765619410333,0.0,0.0,0.0,0.0,0.0,-0.0005819765619410333,0.0,0.7196969696969697,0.9821867321867321,0.2624897624897624,0.9542076167076168,0.0,0.0,0.1321195662021637,0.1987687349319458,0.058257874101400375,533136.0,1133136.0,1.88856,1.7093122248172314,13306835.0,971230.0,189980.0,144280.0,0.90175,0.09824999999999995,1.187375,-0.18737500000000007
262,262,openb-pod-7220,7,1,scheduled,-0.0007546626019039326,0.0,0.0,0.0,0.0,0.0,-0.0007546626019039326,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.9542076167076168,0.0,0.0,0.1321195662021637,0.1987687349319458,0.058257874101400375,541360.0,1141360.0,1.9022666666666668,1.7100668874191354,13307320.0,971230.0,190450.0,144090.0,0.9005625,0.09943749999999996,1.1903125,-0.1903125000000001
263,263,openb-pod-7210,7,1,scheduled,-0.0007853994137529963,0.0,0.0,0.0,0.0,0.0,-0.0007853994137529963,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.9542076167076168,0.0,0.0,0.1321195662021637,0.1987687349319458,0.058257874101400375,543179.0,1143179.0,1.9052983333333333,1.7108522868328884,13307797.0,971230.0,191260.0,144090.0,0.9005625,0.09943749999999996,1.195375,-0.19537500000000008
264,264,openb-pod-7212,7,1,scheduled,-0.0007180510065036838,0.0,0.0,0.0,0.0,0.0,-0.0007180510065036838,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.9542076167076168,0.0,0.0,0.12946675717830658,0.19488172233104706,0.058257874101400375,543413.0,1143413.0,1.9056883333333334,1.711570337839392,13308393.0,971230.0,192260.0,144090.0,0.9005625,0.09943749999999996,1.201625,-0.20162499999999994
265,265,openb-pod-7205,7,1,scheduled,-0.0006493869719346179,0.0,0.0,0.0,0.0,0.0,-0.0006493869719346179,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.9542076167076168,0.0,0.0,0.12906020879745483,0.2009344846010208,0.058257874101400375,544987.0,1144987.0,1.9083116666666666,1.7122197248113267,13308721.0,971230.0,193260.0,144090.0,0.9005625,0.09943749999999996,1.207875,-0.20787500000000003
266,266,openb-pod-7222,7,1,scheduled,-0.0009230937707871423,0.0,0.0,0.0,0.0,0.0,-0.0009230937707871423,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.9542076167076168,0.0,0.0,0.12906020879745483,0.2009344846010208,0.058257874101400375,542555.0,1142555.0,1.9042583333333334,1.7131428185821138,13308723.0,971230.0,194260.0,144090.0,0.9005625,0.09943749999999996,1.214125,-0.2141249999999999
267,267,openb-pod-7218,7,1,scheduled,-0.0007558103774936153,0.0,0.0,0.0,0.0,0.0,-0.0007558103774936153,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.9542076167076168,0.0,0.0,0.12906020879745483,0.2009344846010208,0.058257874101400375,543067.0,1143067.0,1.9051116666666668,1.7138986289596074,13308807.0,971230.0,195260.0,144620.0,0.903875,0.09612500000000002,1.220375,-0.220375
268,268,openb-pod-7223,6,1,scheduled,-0.0007374964251369853,0.0,0.0,0.0,0.0,0.0,-0.0007374964251369853,0.0,0.7712940212940214,0.9821867321867321,0.21089271089271078,0.9542076167076168,0.0,0.0,0.12948743999004364,0.2025904804468155,0.058257874101400375,543721.0,1143721.0,1.9062016666666666,1.7146361253847444,13310096.0,971230.0,196260.0,144620.0,0.903875,0.09612500000000002,1.226625,-0.22662500000000008
269,269,openb-pod-7224,8,1,scheduled,-0.0008456262348044419,0.0,0.0,0.0,0.0,0.0,-0.0008456262348044419,0.0,0.7712940212940214,0.9821867321867321,0.21089271089271078,0.9542076167076168,0.0,0.0,0.12767519056797028,0.2024133801460266,0.058257874101400375,543729.0,1143729.0,1.906215,1.7154817516195489,13310111.0,971230.0,196730.0,144090.0,0.9005625,0.09943749999999996,1.2295625,-0.2295624999999999
270,270,openb-pod-7225,8,1,scheduled,-0.0007540177170313189,0.0,0.0,0.0,0.0,0.0,-0.0007540177170313189,0.0,0.010851760851760872,0.7712940212940214,0.7604422604422605,0.9436629811629811,0.0,0.0,0.13119924068450928,0.2026100754737854,0.06053227186203003,543894.0,1143894.0,1.90649,1.7162357693365802,13310280.0,971230.0,197200.0,144560.0,0.9035,0.09650000000000003,1.2325,-0.23249999999999993
271,271,openb-pod-7226,8,1,scheduled,-0.0006732752318838742,0.0,0.0,0.0,0.0,0.0,-0.0006732752318838742,0.0,0.7712940212940214,0.9821867321867321,0.21089271089271078,0.9542076167076168,0.0,0.0,0.12621080875396729,0.20313788950443268,0.058340687304735184,543809.0,1143809.0,1.9063483333333333,1.716909044568464,13310280.0,971230.0,197670.0,144220.0,0.901375,0.09862499999999996,1.2354375,-0.23543749999999997
